url,time,flow,chunk
Skk_38r_PGI,2024_11_28_05_25,192.168.38.62:54674-172.217.145.70:443,1416642/1278000/1091055/1264087/1215844/1254962/1337616/180399/1108331/1130691/1315482/868542/1250247/1343688/1261763/1455490/1461402/1425687/1671307/1616100/1685695/1610094/1590700/1584751/1568287/1223884/2309447/1399227/1636617/2090843/1486101/1510711/1557577/721082/938241/1821009/3941942
Skk_38r_PGI,2024_11_28_05_35,192.168.38.62:54879-74.125.164.199:443,1433058/1343536/1091055/983230/1264170/1121739
Skk_38r_PGI,2024_11_28_05_35,192.168.38.62:54898-172.217.145.70:443,1070825
Skk_38r_PGI,2024_11_28_05_35,192.168.38.62:54904-74.125.164.199:443,1380426/2948369/1379285/1951627/7117778/2949035/2583024/2003210/2172922/3479715/3501002/2807939/1738825/12703091/1970275/2931053/7715128/6635786
Skk_38r_PGI,2024_11_28_05_46,192.168.38.62:55036-172.217.145.70:443,1383874/1261618/1179007/1347195/1092987/1213470/1277808/1108331/1114307/1299016/1298204/1205500/1314994/1383359/1395866/4181879/1244929/1533717/1578468/1548631/1526987/1294532/1525833/1530690/1488673/1888800/1526701/1655536/1601647/2598299/1607780/1511578/1574376/1539770/2005733/2642771/3168536
Skk_38r_PGI,2024_11_28_05_57,192.168.38.62:55187-74.125.164.199:443,1449425/1261616/1123823/1264087/1179167/1631811/1386853/1108331/1638612/16559/1409224/1250247/1582912/1344954/1191213/1527020/4619989/1964626/3555048/2170969/1629333/409781/1386336/1569478
Skk_38r_PGI,2024_11_28_05_57,192.168.38.62:55243-74.125.164.199:443,1917602/1295331/1734966/1016353/2793525/1745208/1872060/835775/1505725/2647560/1753839
Skk_38r_PGI,2024_11_28_05_57,192.168.38.62:55263-74.125.164.199:443,3859567/2384314
Skk_38r_PGI,2024_11_28_06_08,192.168.38.62:56045-172.217.145.70:443,1416642/1245232/1123823/917694/1264087/1084772/1298444/1354085/1265888/1573069/1413789/1332167/491700/1343688/1310920/1379482/2112159/1507078/2092695/1464871/1675706/1488450/1477835/1674075/1522273/1586977/1613126/1592237/1573611/1590360/2401686/1602075/1495194/1529050/164016/1432283/1397968/3201304
Skk_38r_PGI,2024_11_28_06_18,192.168.38.62:56188-172.217.145.70:443,1400258/1091055/868542/1256465/1138123/2377050/1278147/1577634/1348551/1294531/1344954/1142061/1297562/1278148/1966224/1468644/1466285/1446249/1754025/1470063/1437215/1453265/1472150/1492236/1481147/1456388/2884963/1453650/1675103/1576247/1541193/1523367/1448717/164016/1530360/1187445/147644
SQc3EKrhKUs,2024_11_25_19_50,192.168.38.62:59079-142.251.84.42:443,1115271/611549/615448/540790/588236/383474/168414/731301/438078/351461/509784/419755/817054/49331/51857/392322/285067/65715/311558/246953/222663/278715/345258/250750/160306/320744/129088/301252/366598/433212/337153/206602/326005/206708/564285/54457/259616/463756/173911/209108/390419/281133/266225/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/158374/290897/305574/216958/368336/360265/220906/16564/688986/65728/271329/51160/49332/239133/248694/16564/306488/264639/302384/326203/520082/413656/354991/205781/253351/175544/352915/110481/228419/51748/309761/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/266868/83834/120718/319554/313949
SQc3EKrhKUs,2024_11_25_20_01,192.168.38.62:59254-173.194.4.167:443,1115271/611549/615448/540790/588236/551796/731301/438078/351461/509784/115180/461916/541446/1102780/725069/496642/618185/422468/290011/297645/496412/345258/250750/160306/320744/129088/301252/114867/264435/337153/206602/326005/206708/564285/54457/259616/463756/173911/209108/390419/281133/266225/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/158374/290897/305574/216958/368336/360264/220905/370110/688986/211538/271329/51160/153114/239133/248694/225213/306488/417462/264639/302384/326203/520082/413656/354991/205781/253351/352915/110481/228419/51748/98484/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/221159/83834/291881/148391/313949
SQc3EKrhKUs,2024_11_25_20_11,192.168.38.62:59384-142.251.84.42:443,1115271/611549/439516/716722/588236/383474/168414/731301/438078/351461/509784/419755/434798/1003270/1102780/725069/496642/618185/422468/432508/794668/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/326005/206708/564285/54457/259616/463756/390419/281133/266323/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/332661/116610/133827/388705/368336/360264/220905/370111/688986/211538/271329/51160/289476/102771/72210/16573/49332/417462/264639/130719/497868/520082/413656/354991/205781/253351/175544/352915/110481/228419/51748/309761/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/33046/431617/32949/220402/266864/83834/291881/148391/313949
SQc3EKrhKUs,2024_11_25_20_22,192.168.38.62:59533-142.251.84.42:443,37670/611549/615448/540790/588236/551796/731301/438078/351461/509784/419755/817054/642227/725069/496642/618185/422468/432508/794668/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/326005/564285/54457/259616/463756/173911/209108/390419/281133/266225/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/158374/290897/305574/216958/368336/360264/220905/370110/688986/123149/49331/32947/72210/65716/306488/417462/264639/130719/497868/520082/49332/205781/253351/175544/352915/110481/228419/51748/309761/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/28163/32949/120718/319554/313949
SQc3EKrhKUs,2024_11_25_20_33,192.168.38.62:59671-142.251.84.42:443,1115271/611549/439516/716722/588236/551796/731301/438078/351461/509784/419755/817054/461916/745382/898844/725069/496642/618185/422468/432508/794668/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/326005/206708/564285/54457/259616/463756/173911/209108/196787/281133/266225/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/158374/290897/305574/216958/368336/360264/220905/370110/688986/211538/271329/51160/289476/102771/248694/32948/306488/417462/264639/130719/497868/520082/413656/354991/205781/253351/175544/98484/110481/228419/51748/309761/129176/294584/156001/235322/174971/347841/107496/358485/170092/348502/270314/96514/437380/328498/74839/220402/266864/83834/120718/319554/313949
SQc3EKrhKUs,2024_11_25_20_43,192.168.38.62:59811-142.251.84.42:443,1115271/611549/439516/716722/588236/551796/731301/412186/351461/509784/419755/533181/958461/790861/786690/492326/441443/599551/509174/428083/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/309621/206708/564285/54407/259616/209108/16658/290627/136563/266631/76248/49157/216613/82099/131256/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/158374/290897/305574/216958/368336/360264/220905/370110/688985/211537/271329/51160/289476/102771/248694/225213/306488/417462/264639/130719/497868/520082/413656/354991/205781/253351/175544/352915/94097/228419/51748/309761/129176/294584/139617/20072/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/266864/83834/291881/148391/313949
SQc3EKrhKUs,2024_11_25_20_54,192.168.38.62:59958-142.251.84.42:443,1115271/611549/615448/540790/588236/383474/168414/659856/158160/509784/386987/369262/1003270/1102780/725069/496642/618185/16384/157127/794668/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/326005/206708/564285/54457/259616/463756/173911/209108/390419/281133/266225/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/278712/343633/2904/441961/140083/290432/332661/116610/305574/216958/368336/360264/220906/370111/688986/211538/271329/51160/289476/102771/72294/225213/306488/417462/264639/130719/497868/520082/413656/354991/205781/253351/175544/352915/110481/228419/213825/147684/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/266864/83834/291881/148391/313949
SQc3EKrhKUs,2024_11_25_21_05,192.168.38.62:60104-173.194.4.167:443,662925/131249/576423/393040/383474/621555/593189/185904/468917/609564/534441/834211/745382/340348/790861/492883/977303/422468/432508/794668/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/326005/54457/259616/463756/173911/209108/390419/281133/266225/290627/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/332661/116610/305574/216958/368336/360264/220906/370111/688986/211538/271329/51160/289476/102771/72210/401697/306488/417462/264639/130719/497868/520082/413656/354991/205781/253351/175544/352915/110481/228419/51748/309761/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/266864/83834/291881/148391/313949/187901
SQc3EKrhKUs,2024_11_25_21_15,192.168.38.62:60240-142.251.84.42:443,1115271/611549/615448/540790/588236/551796/731301/438078/351461/509784/419755/817054/461916/693695/51779/898844/725069/637001/590662/599551/509174/428083/202058/250750/143922/320744/129088/301252/382982/433212/337153/206602/326005/206708/564285/54457/259616/463756/173911/209108/390419/281133/266225/117571/309619/266631/76248/227579/216613/312110/32768/290959/668730/597998/432577/343633/2904/441961/140083/290432/332661/116610/305574/216958/368337/360265/220906/370111/688986/211538/271329/51160/289476/102771/248694/225213/306488/417462/264639/302384/326203/520082/413656/354991/205781/253351/175544/352915/110481/228419/213825/147684/129176/294584/156001/235322/174971/347841/107496/358485/186476/348502/270314/96514/437380/328498/74839/220402/266864/83834/291881/148391
SQc3EKrhKUs,2024_11_25_21_26,192.168.38.62:60368-142.251.84.42:443,1115271/16477/131249/16389/576423/617973/949836/49330/16562/279583/419755/817054/461916/541446/1030653/725069/496642/618185/422468/290011/142589/794668/202058/250750/160306/320744/129088/301252/382982/433212/337153/206602/326005/206708/564285/54457/259616/245939/173911/65715/390419/281133/266225/290623/136563/266631/76248/227579/216613/312105/147904/386123/119323/668730/603353/432577/343633/2904/441961/140083/290432/158374/290897/305574/216958/368336/360264/220906/370111/688986/211538/271329/51160/289476/102771/248694/225213/306488/417462/264639/302384/326203/520082/413656/354991/205781/253351/175544/352915/110481/228419/51748/309761/129176/294584/235322/174971/49340/107496/358485/186476/348502/270314/96514/437380/114869/74839/220402/266864/83834/120718/319554/313949/187901
SzrgUtwnm98,2024_12_02_22_42,192.168.38.62:55279-74.125.101.169:443,2590076/168111/2170723/1411259/557241/1949189/1639832/403208/49327/999338/719318/1502710/1341825/1360325/32943/1666165/2114069
SzrgUtwnm98,2024_12_02_22_42,192.168.38.62:56023-74.125.101.169:443,1403686/1725116/2873501/557249/2484949/1603234/2249691/2860581/5085540/3433065/2871784/1951654/2506716/2767601/835893/3092331/3712958/2221538/1672159/3665360
SzrgUtwnm98,2024_12_02_22_52,192.168.38.62:56124-74.125.96.42:443,3217981/331951/3293681/2063522/2016263/2183928/2355959/1572900/1395650/1542151/1512913/1713424/1535537/1605942/3030038/2488115/3460761/1474783/4253074/3124726/1801254/1555641/1795028/1237589
SzrgUtwnm98,2024_12_02_22_52,192.168.38.62:56186-74.125.101.169:443,
SzrgUtwnm98,2024_12_02_22_52,192.168.38.62:56188-74.125.96.42:443,1294543/1881168/2843306/884979/5311466/2399733/4786269/2327034/3457470
SzrgUtwnm98,2024_12_02_23_03,192.168.38.62:56270-74.125.96.42:443,2940398/1305637/1649515/1592739/1486460/1590680/164015/1818383/1613593/1489240/1644058/213167/1573596/3559295/606394/1385954/2759222/1802571/2365261/1505956/1641685/3176074/2542514/4137148/3301421/1770157
SzrgUtwnm98,2024_12_02_23_03,192.168.38.62:56317-74.125.96.42:443,1741583/1481055/1491236/3676771/1980022/1878215/2565895
SzrgUtwnm98,2024_12_02_23_14,192.168.38.62:56401-74.125.96.42:443,708673/1521548/524480/2210948/1411164/16559/236147/32943/2676906/1549446/1671581/1081551/1277505/1474270/1123895/229471/1573201/1840963/2571306/2386296/1381477/3609365/3277799/2457132/7423224/2847990/1737092/2310457/1754051/2740565/1647049/1894141
SzrgUtwnm98,2024_12_02_23_24,192.168.38.62:56540-74.125.96.42:443,3602887/1036490/1057391/1351911/1507617/1529741/1727210/1620849/1394665/1186590/82107/540857/2857539/1309945/1266164/1676928/1117931/3970929/2072702/3262335/2726055/1517027/458933/1057350/2653525/3226599/3289993/1360085/3028259/3683553
SzrgUtwnm98,2024_12_02_23_35,192.168.38.62:56676-74.125.101.169:443,2167053/725177/2015620/1327307/683057/1442081/1966302/957058/524473/1964923/1308069/170685/1114314/339316/1491664/1785665/1310921/1651349/1798241/4464392/1270410/1800873/1546246/1621987/1835226/3176016/1461471/2534854/1442005/1446600/3267491/3000565/3257232/2484144/4031258/1376452
SzrgUtwnm98,2024_12_02_23_46,192.168.38.62:56806-74.125.96.42:443,1511598/741561/1622233/213167/740930/1507535/1185660/1429041/1736112/1777421/1525742/1529312/1627674/2177623/1556198/1490654/2718632/3381817/1565045/2153574/3207331/245960/2820888/3609377/3294183/4174900/1097943/2387838/2716676/2598888/3087071/2405534/2094717/1552495/1917241/1228996
SzrgUtwnm98,2024_12_02_23_56,192.168.38.62:56941-74.125.96.42:443,1978855/1092645/1496675/1494338/688318/1262922/1411164/1346192/1375647/770233/2079623/1358149/1221749/1240451/2193188/1785603/3108746/3440189/508085/32955/4281731/2112181/1871300/1836493/3592993/2018533/1899597/2408844/3986782/2610731/4766597/3011479/1929337/4459075/1910542
SzrgUtwnm98,2024_12_03_00_07,192.168.38.62:57071-74.125.96.42:443,315381/1521548/98491/1339024/380484/1032382/1023702/1429041/1506743/1538934/1542126/16559/1547470/1292463/1360183/770233/1606364/1359590/1360073/475317/1409225/1089894/2169958/3737683/1693719/1005628/1626454/2444451/2070186/3473812/3568578/147656/82096/2031929/1767037/3483945/4474958
SzrgUtwnm98,2024_12_03_00_18,192.168.38.62:57195-74.125.96.42:443,2508048/1505164/1736454/1477954/590009/1412101/1508675/204476/1474474/114875/1952924/1605657/1996580/1700879/1638115/931904/3531422/1491364/1763888/2407103/1877724/1086560/2475888/1855835/4324934/1617274/885024/1502824/1663453/2731091/442174/2100344/1550420/2122253/3940885
t6gn-qxwWQs,2024_11_29_20_10,192.168.38.62:64793-142.251.84.42:443,1294329/565460/811084/262480/655823/543551/552584/872861/1069871/764716/849400/577960/897017/1144718/1000055/816143/799464/260172/738950/115425/124628/386283/350104/412678/165281/484861/269321/287472/223828/557421/451661/599045/732328/845352/585502/927323/674310/589168/568948/508683/504827/260181/281722/108370/203148/1010316/335789/256937/354000/351388/507804/269989/286377/386756/254080/311190/287264/403173/389612/384759/215535/358744/116246/647022/337370/320386/449015/290050/277933/114109/455805/607915/128466/260444/259698/574430/784904/428058/379004/146887/404811/195461/480939/696984/283045/181096/434525/601177/605430/276036/444801/287846/174203/519102/294646/712042/551890/342112/455386/422011/485980/106232/656326/511852/371156/328705/113410/661055/143346/366467/277950/190651/546559
t6gn-qxwWQs,2024_11_29_20_21,192.168.38.62:64948-172.217.145.73:443,1179619/82093/568229/923307/715768/552582/872859/1315634/534461/849398/1009661/856116/1081597/1000053/903424/196784/260170/738948/1064316/510817/350102/412676/165279/330735/423443/287470/223826/557419/451659/32944/732326/845350/585500/927321/674308/589166/568946/508681/675640/89364/281720/108368/203146/922662/274927/257016/353998/351386/507802/269987/286375/386754/254078/311188/287262/403171/389610/384757/215533/358742/116244/647020/337368/320384/449013/290048/16561/49329/65713/536392/128464/16561/32945/16561/784902/428056/379002/146885/404809/195459/655826/522093/283043/181094/434523/601175/605428/276034/444799/287844/174201/519100/294644/712040/551888/342110/628833/248560/485978/106230/656324/262326/371154/328703/113408/661053/321228/188581/277948/190649/546557
t6gn-qxwWQs,2024_11_29_20_32,192.168.38.62:65085-172.217.145.73:443,982981/565458/567549/362068/776567/683708/430473/1185862/1043133/601515/849398/577958/897015/1013660/560507/574666/629585/430047/466928/441232/193278/1102970/350102/412676/165279/330735/423443/287470/223826/557419/451659/599043/732326/845350/585500/927321/674308/589166/568946/311556/675640/89364/106677/283411/203146/1010314/335787/257016/353998/351386/507802/269987/286375/386754/254078/311188/287262/403171/389610/384747/215533/358742/116244/647020/337368/320384/449013/290048/277932/114107/455803/607913/128464/32945/429621/784902/428056/379002/146885/404809/195459/655826/522093/181094/434523/601175/605428/276034/444799/287844/174201/519100/294644/712040/551888/342110/628833/248560/122754/511850/371154/260707/661053/143344/366465/277948/190649
t6gn-qxwWQs,2024_11_29_20_42,192.168.38.62:65240-142.251.84.42:443,1294329/565460/811084/262480/655823/543551/552584/872861/1069871/601517/849400/577960/897017/1013662/1000055/903426/799464/260172/131250/213170/1064318/510819/350104/412678/165281/484861/269321/287472/223828/557421/451661/599045/732328/845352/585502/927323/674310/573628/568948/508683/675642/89366/281722/108370/203148/1010316/335789/257018/354000/351388/507804/269989/286377/386756/254080/311190/287264/403173/389612/384759/215535/358744/116246/647022/337370/16562/449015/457751/110234/281186/288728/607915/128466/260444/259698/574430/784904/428058/379004/146887/404811/195461/655828/522095/283045/181096/434525/276036/444801/287846/174203/519102/294646/712042/551890/342112/455386/422011/485980/106232/656326/511852/371156/328705/113410/49332/143346/366467/277950/190651/546559
t6gn-qxwWQs,2024_11_29_20_53,192.168.38.62:65391-172.217.145.73:443,1277938/565458/633765/539385/776567/683708/430473/1071032/977515/649144/849398/577958/897015/1137175/1000053/903424/799462/260170/738948/1064316/510817/350102/412676/165279/269319/287470/223826/557419/451659/599043/732326/845350/585500/927321/674308/573629/568946/508681/675640/89364/281720/108368/203146/1010314/335787/257016/353998/351386/507802/269987/286375/386754/254078/311188/287262/403171/389610/384757/215533/358742/116244/647020/337368/320384/449013/457748/110231/281184/288726/607913/291984/96922/259696/574428/784902/428056/379002/146885/404809/195459/480937/696982/283043/181094/434523/601175/605428/276034/444799/16577/469948/294644/712040/551888/32945/422616/422009/485978/106230/656324/511850/371154/328703/113408/661053/143344/366465/32946/190649/546557
t6gn-qxwWQs,2024_11_29_21_04,192.168.38.62:49174-142.251.84.42:443,1826928/1010926/483604/715770/552584/872861/1119023/764716/849400/610813/856118/1032447/1000055/1029221/724263/738950/971614/350100/412678/165281/330737/423445/287472/223828/557421/451661/599045/732328/845352/557244/927323/674310/589168/568948/508683/659258/89366/106679/283413/203148/1010316/335789/257018/354000/351388/507804/269989/286377/386756/254080/311190/287264/403173/245938/384759/215535/116246/647022/337370/320386/449015/290050/277933/114108/455804/607915/128466/260444/259698/574430/784904/428058/379004/146887/404811/195461/655828/522095/283045/181096/434525/601177/605430/276036/444801/287846/174203/519102/294646/712042/551890/16563/628835/248562/485980/106232/656326/511852/371156/328705/113410/661055/143346/366467/277950/190651/546559
t6gn-qxwWQs,2024_11_29_21_14,192.168.38.62:49311-142.251.84.42:443,1294329/565460/633767/539387/556233/384963/158680/552584/872861/1086255/764716/849400/1009663/1028776/581171/1059618/560509/909949/724263/738950/1064318/510819/350104/412678/165281/330737/423445/287472/223828/557421/451661/599045/732328/845352/585502/927323/674310/589168/568948/508683/675642/89366/281722/108370/203148/1010316/335789/257018/354000/351388/507804/269989/286377/386756/254080/311190/287264/403173/389612/384759/215535/358744/116246/647022/337370/320386/32946/457751/110234/281186/288728/607915/128466/260444/259698/574430/784904/428058/379004/146887/404811/195461/655828/522095/283045/181096/434525/601177/605430/276036/444801/287846/174203/519102/294646/712042/551890/342101/455386/422011/485980/106232/656326/511852/371156/328705/113410/661055/143346/366467/277950/190651/546559
t6gn-qxwWQs,2024_11_29_21_25,192.168.38.62:49455-172.217.145.73:443,1228781/565458/1073470/483602/715768/552582/872859/987944/16559/49152/16559
t6gn-qxwWQs,2024_11_29_21_25,192.168.38.62:49492-172.217.145.73:443,1388643/1217404/612157/634420/826542/386281/350102/412676/165279/330735/423443/287470/223826/557419/451659/599043/732326/845350/585500/927321/674308/589166/568946/508681/675640/89364/281720/108368/203146/1010314/335787/257016/353998/525312/333876/269987/286375/386754/254078/311188/287262/403171/389610/16560/342358/116244/32944/164027/449013/457748/110231/281183/288725/305507/128463/260442/259696/574428/784902/428056/379002/146885/404809/195459/259952/283043/181094/434523/601175/605428/276034/444799/287844/174201/519100/294644/712040/551888/342110/628833/248560/485978/106230/32950/511850/371154/328703/113408/661053/143344/366465/277948/190649
t6gn-qxwWQs,2024_11_29_21_36,192.168.38.62:49614-142.251.84.42:443,1359875/565460/633767/539387/556233/271329/358940/791253/737745/764716/565264/284228/82185/491702/1369080/49329/579034/145321/114866/148188/510819/350104/412678/484861/269321/49330/82098/557421/451661/98482/147634/32946/585502/363276/674310/262327/568948/32946/393399/89366/281722/108370/203148/1010316/335789/257018/354000/351388/507804/269989/286377/386756/254080/311190/287264/403173/389612/384759/215535/358744/116246/465359/337370/320387/449016/457751/110234/281186/288728/607915/128466/260444/259698/574430/784904/428058/379004/146887/404811/195461/655828/522095/283045/181096/434525/601177/605430/276036/444801/287846/174203/519102/294646/712042/491704/342112/455386/422011/485980/106232/656326/511852/371156/328705/113410/661055/143346/366467/277950/190651/546559
t6gn-qxwWQs,2024_11_29_21_46,192.168.38.62:49763-142.251.84.42:443,1310718/565460/633767/539387/556233/384963/158680/552584/872861/1069871/49329/849400/1009663/856118/1163519/1000055/903426/799464/260172/738950/1064318/510819/350104/412678/165281/484861/269321/287472/223828/557421/451661/599045/49342/845352/585502/927323/674310/573631/568948/508683/675642/89366/281722/108370/203148/1010316/335789/257018/354000/351388/507804/269989/286377/16569/32946/32946/307699/16565/325976/116246/647022/337370/320386/449015/457750/110234/281186/288728/607915/291986/96924/259698/574430/784904/428058/379004/146887/394044/195461/480939/696984/283045/181096/434525/601177/605430/276036/444801/287846/174203/519102/294646/712042/551890/342112/455386/422011/485980/106232/656326/511852/371156/328705/113410/661055/143346/366467/277950/190651/546559
TIWIXzCwC8g,2024_11_28_20_45,192.168.38.62:57929-142.251.84.70:443,1601899/1022008/878365/518182/888132/694793/602585/270051/333859/257793/298251/304766/273678/16384/16558/345494/294882
TIWIXzCwC8g,2024_11_28_20_45,192.168.38.62:57974-142.251.84.70:443,1427348/52718/2376362/1600020/813620/1602776/1040792/754024/1519480/1548239/1754873/2100205/2139225/686293/1753054/1627462/2282665/1324450/1342292/1094971/711114/711622/2152833/2733523
TIWIXzCwC8g,2024_11_28_20_56,192.168.38.62:58161-142.251.84.70:443,1604783/1022008/878365/518182/888132/1134366/375346/330777/272381/279897/299560/281225/317660/335115/299769/844155/1021218/1026645/1840835/1496839/523328/1720459/568576/748798/629623/1743810/1221786/1699833/1787569/2282034/1036838/1970825/1571366/1951313/1701276/1796693/855703/545263/1079541/2035476
TIWIXzCwC8g,2024_11_28_21_06,192.168.38.62:58338-142.251.84.70:443,1604783/1022008/878365/518182/888132/1134366/375346/330777/272381/279897/299560/281225/317660/335115/299769/844155/1021218/1162899/2319382/1496839/1271557/1720459
TIWIXzCwC8g,2024_11_28_21_06,192.168.38.62:58388-142.251.84.70:443,850693/629623/1082311/1162737/1270540/1314856/1438690/1036838/1321647/1523575/1623623/1668508/1622201/855703/545263/1079541/1235636
TIWIXzCwC8g,2024_11_28_21_17,192.168.38.62:58498-172.217.145.74:443,1348443/1022008/878399/518182/888132/1069581/375346/330777/272381/279897/299564/281225/317660/335115/299769/844175/1021218/1043026/1118052/1258331/998618/1264348/1028851/850693/629623/1131463/1274950/1213744/1297654/1427517/1036838/1190575/1279554/1360415/1425588/855713/16559/49328/2067742
TIWIXzCwC8g,2024_11_28_21_28,192.168.38.62:58640-142.251.84.70:443,1495924/1022008/878365/518182/888132/1069544/375346/330777/272381/279897/229668/139629/273678/351246/305052/345494/1215273/1162899/1135643/1291094/32944/131248/1028851/850693/629623/1213383/1261130/1716431/1380987/1036838/1223343/1312322/1327642/1409204/855703/545263/1079541
TIWIXzCwC8g,2024_11_28_21_38,192.168.38.62:58784-142.251.84.70:443,1332059/456544/179527/295092/548824/1226803/162997/270051/333859/211771/233791
TIWIXzCwC8g,2024_11_28_21_38,192.168.38.62:58824-142.251.84.70:443,299769/844155/1021218/961749/955335/1307478/262324/1051351/1028851/850693/629623/1098695/1359434/1246497/2512042/1036838/1305263/1297233/1345090/1425951/1540281/855703/545263/1079541/1237708
TIWIXzCwC8g,2024_11_28_21_49,192.168.38.62:58933-172.217.145.74:443,1512308/959527/589217/518182/888132/1069544/375346/330777/272381/16558/81114/119618/317660/299769/65807/1021218/1162899/1496766/1434470/1271557/1133271/1028851/850693/629623/1131463/634850/1395938/65712/289775/2099653/1571366/1410626/1492049/1169679/855703/545263/1079541/1186484
TIWIXzCwC8g,2024_11_28_22_00,192.168.38.62:59082-142.251.84.70:443,1305824/1022008/878365/518182/888132/1053160/330777/272381/279897/299560/335115/299769/844155/1021218/1162899/118386/1496839/1271557/82096/1028851/850693/629623/950335/1405000/1254156/1378958/1368775/686293/1409651/1512775/1324450/1234971/1094837/711013/711622/1142817/1059775
TIWIXzCwC8g,2024_11_28_22_11,192.168.38.62:59223-172.217.145.74:443,1348443/1022008/878365/518182/888132/1053160/375346/330777/272381/279897/299560/281225/317660/335115/32943/1162899/1378601/1352550/1271557/1198812/1028851/850693/629623/1098695/1176301/1230113/1052946/1329178/1036838/1206959/1045758/2482685/1376799/1327284/855703/545263/1079541/1170100
TIWIXzCwC8g,2024_11_28_22_21,192.168.38.62:59387-172.217.145.74:443,1413989/1022008/878365/518182/888132/1036776/375346/330777/272381/279897/299560/281225/317660/335115/299769/739242/1021218/1059410/1070023/1418086/1131919/1182423/1028851/850693/629623/1147847/1293898/1401612/1445182/1495675/1036838/1288879/1425271/1328706/1459281/1458356/855703/545263/1079541/1170100
ttkLyeKqBT4,2024_12_05_07_42,192.168.38.62:55251-173.194.4.233:443,1491870/1011743/1039153/851910/988970/65713/288551/1116797/1088945/1138790/531759/1379931/1441801/1367119/1344142/1223960/3365873/1921872/1608624/2048390/3176094/2918412/1778836/1695810/1507508/1372105/1928107/1210966/1796933/1909666/2522936/1973338/2343521/1587721/1622984/2187266/999960/1599344
ttkLyeKqBT4,2024_12_05_07_53,192.168.38.62:56147-173.194.4.233:443,1491870/1011723/1071926/851900/988970/1062918/834901/1094825/1032657/1090064/16561/32945/868198
ttkLyeKqBT4,2024_12_05_07_53,192.168.38.62:56184-173.194.4.233:443,888983/1079122/1845821/2152643/3384862/1527703/5197943/925659/1418262/1231358/1496041/2134412/3128237/1446328/2449122/1767444/4769502/1982353/1612216/1683339/1620746/1540481
ttkLyeKqBT4,2024_12_05_08_04,192.168.38.62:56301-173.194.4.233:443,1168588/723855/819027/1145925/1037094/1132837/908547/841444/847080/453442/1122408/936555/1147089/1773641/1178799/1532937/1596911/2004265/1685059/1633160/1642131/4182084/1512845/1418801/1526544/1559484/3727241/1471237/1065286/1456816/3297629/1386697/3303041/1163156/1588702/2010007/180402/1679768
ttkLyeKqBT4,2024_12_05_08_15,192.168.38.62:56448-173.194.4.233:443,1524665/1011723/1104694/851900/961498/32945/834901/1094825/1032657/1090064/631454/1775953/1547348/1344142/1305880/245938/934088/2012023/393399/3863518/1518622/3395589/1583880/1197942/1213341/1532537/1369535/1558221/1317513/1460267/2632792/2812710/2483665/2115615/1693981/1049590/315369/1685221
ttkLyeKqBT4,2024_12_05_08_25,192.168.38.62:56594-173.194.4.233:443,1377042/131246/969151/718559/851900/988970/947681/947290/610159/393398/1117126/936555/1343697/2054459/1785641/1351141/1644049/1829265/1359254/1461907/2067879/1455063/1529146/1138362/1219810/1217476/1691205/2937138/1451060/1170107/2861565/2121926/3026650/1277522/1386668/1285502/1436607/1422997
ttkLyeKqBT4,2024_12_05_08_36,192.168.38.62:56759-173.194.4.233:443,1524654/1011723/809777/851900/879573/825856/426638/834901/1094825/1032657/1117126/936555/1081541/1007991/1600797/1516035/1527428/2302443/2880263/1494942/1649915/1582178/1418262/1340988/1973819/2241356/1632177/2917616/1048774/2404272/1450715/1491166/1486868/2169840/1239213
